TxHash,BlockNumber,UnixTimestamp,FromAddress,ToAddress,ContractAddress,Type,Value,Fee,Status,ErrCode,CurrentPrice,TxDateOpeningPrice,TxDateClosingPrice
0x09bba51ee27cf7024098af9e5f9ab1a8b0fe1be994c02dfd4075e5bfdd32745b,3772037,2019-10-28 17:22:55.000000Z,0x2fa6f57FF56A1DA41FB7C6a176F630641e20Cd53,0x19e51aFD3EfA98A6E4B82D3834DE174D7a33f9B5,,IN,0,35087000000000,error,Reverted,,0.01643,0.01667
0x5bb21eae621e7aa44170f283c187ef90d909fc83c4c93f14c3ddc986754d642c,3772036,2019-10-28 17:22:45.000000Z,0x2fa6f57FF56A1DA41FB7C6a176F630641e20Cd53,0x19e51aFD3EfA98A6E4B82D3834DE174D7a33f9B5,,IN,0,73693000000000,ok,,,0.01643,0.01667
0x43929091f7141f04b110d879924a006587dc8ccb809aad95f86e20a5cf548137,3772035,2019-10-28 17:22:40.000000Z,0x2fa6f57FF56A1DA41FB7C6a176F630641e20Cd53,0x19e51aFD3EfA98A6E4B82D3834DE174D7a33f9B5,,IN,0,35151000000000,error,Reverted,,0.01643,0.01667
0x7b414fbcdb13573b7c98aae47bc82b3cd160de8054c7ef45e8610cfe76c7877a,3772033,2019-10-28 17:22:30.000000Z,0x2fa6f57FF56A1DA41FB7C6a176F630641e20Cd53,0x19e51aFD3EfA98A6E4B82D3834DE174D7a33f9B5,,IN,0,103757000000000,ok,,,0.01643,0.01667
0x81744238e8a8a2dfb74ed62ff95f5986722c856359c11c5610eb34cf5af3f2ce,3771997,2019-10-28 17:18:25.000000Z,0x2fa6f57FF56A1DA41FB7C6a176F630641e20Cd53,0x19e51aFD3EfA98A6E4B82D3834DE174D7a33f9B5,,IN,0,73693000000000,ok,,,0.01643,0.01667
0xb63e9a2a6d05779e572578f5e8f2c2172c8a14c5d13d974a84377cf48f4cbd73,3742939,2019-10-26 07:36:50.000000Z,0xaA84378fA41da83a9B6523bA46E45A664FbEBFC8,0x19e51aFD3EfA98A6E4B82D3834DE174D7a33f9B5,,IN,0,73693000000000,ok,,,0.01726,0.01763
0xc48ab04c1c970087ea83a24e063ff5331b7812269e505cc4a24537b129ceb5db,3742939,2019-10-26 07:36:50.000000Z,0xaA84378fA41da83a9B6523bA46E45A664FbEBFC8,0x19e51aFD3EfA98A6E4B82D3834DE174D7a33f9B5,,IN,0,73693000000000,ok,,,0.01726,0.01763
0x1eef66ee3a8f720956a3db131841b4bc515feab59737cd981f212b1719a1d424,3742937,2019-10-26 07:36:25.000000Z,0xaA84378fA41da83a9B6523bA46E45A664FbEBFC8,0x19e51aFD3EfA98A6E4B82D3834DE174D7a33f9B5,,IN,0,73693000000000,ok,,,0.01726,0.01763
0xb481edb9120954b928674e115f446ec1781c3de83310e32a4a55281dc9f1e5c4,3742935,2019-10-26 07:36:15.000000Z,0xaA84378fA41da83a9B6523bA46E45A664FbEBFC8,0x19e51aFD3EfA98A6E4B82D3834DE174D7a33f9B5,,IN,0,73693000000000,ok,,,0.01726,0.01763
0x863a21139c284786f119a1222741d174a44508fab22039f3115c00c621ec0f2c,3742933,2019-10-26 07:36:00.000000Z,0xaA84378fA41da83a9B6523bA46E45A664FbEBFC8,0x19e51aFD3EfA98A6E4B82D3834DE174D7a33f9B5,,IN,0,88757000000000,ok,,,0.01726,0.01763
0x6e5cca1e4049617f4ad994ac07cd88989fbcbbc2ebccc6c06b321cd7b33d719e,3720344,2019-10-24 09:29:25.000000Z,0xEafe556569895f555755815131D21D49AFdb2Efe,0x19e51aFD3EfA98A6E4B82D3834DE174D7a33f9B5,,IN,0,368465000000000,ok,,,0.01643,0.01697
0x51a232d770d7407270cb329469c1eba940f2480288e99be53d870bc96f0d4a1d,3720343,2019-10-24 09:29:20.000000Z,0xEafe556569895f555755815131D21D49AFdb2Efe,0x19e51aFD3EfA98A6E4B82D3834DE174D7a33f9B5,,IN,0,368465000000000,ok,,,0.01643,0.01697
0x81dbf131be613758f064eea11ad24ba88a86974c77149fbab0a51898949e38f2,3699306,2019-10-22 13:04:05.000000Z,0x1eF319dB1930e3420fCfF90c376d9cf515B34876,0x19e51aFD3EfA98A6E4B82D3834DE174D7a33f9B5,,IN,0,0,ok,,,0.01782,0.01778
0x1978adf3b27e2887b976acddda09c1f7210ac06c7d1f3ca8ed5dfc04a7e1db52,3699294,2019-10-22 13:02:20.000000Z,0x1eF319dB1930e3420fCfF90c376d9cf515B34876,0x19e51aFD3EfA98A6E4B82D3834DE174D7a33f9B5,,IN,0,0,ok,,,0.01782,0.01778
0xd9ab1c2063fc6632a1d5bd0429a0b0a7589e320708c9937154ebce504fee7585,3699294,2019-10-22 13:02:20.000000Z,0x1eF319dB1930e3420fCfF90c376d9cf515B34876,0x19e51aFD3EfA98A6E4B82D3834DE174D7a33f9B5,,IN,0,0,ok,,,0.01782,0.01778
0xaa29a445adf4f27647b5fae5c479e576e3eb5e0cf15650a6e06843a521662c4f,3699294,2019-10-22 13:02:20.000000Z,0x1eF319dB1930e3420fCfF90c376d9cf515B34876,0x19e51aFD3EfA98A6E4B82D3834DE174D7a33f9B5,,IN,0,0,ok,,,0.01782,0.01778
0x77db5429b6acaa3efb2f8842affcddf435145e4b7eebee721c894f7a7f0f836f,3699294,2019-10-22 13:02:20.000000Z,0x1eF319dB1930e3420fCfF90c376d9cf515B34876,0x19e51aFD3EfA98A6E4B82D3834DE174D7a33f9B5,,IN,0,0,ok,,,0.01782,0.01778
0x63e04701d40b1ec5f8b725c2da7ce6836dd3ecd69c22b3102f0a5c63180479d1,3698374,2019-10-22 11:02:20.000000Z,0x60B038A423272609807AFB59Bfd4EdEdd8938F48,0x19e51aFD3EfA98A6E4B82D3834DE174D7a33f9B5,,IN,0,73693000000000,ok,,,0.01782,0.01778
0x04c3831d4c05b535071f1d611ce0f50f4e2231bb12baa9e2ade7b34323ef41ad,3698352,2019-10-22 10:59:40.000000Z,0x60B038A423272609807AFB59Bfd4EdEdd8938F48,0x19e51aFD3EfA98A6E4B82D3834DE174D7a33f9B5,,IN,0,73693000000000,ok,,,0.01782,0.01778
0x14d9e733d51989cc8a37035264773ad231b085912ef105b25d9dcb9f6434d844,3698347,2019-10-22 10:58:55.000000Z,0x60B038A423272609807AFB59Bfd4EdEdd8938F48,0x19e51aFD3EfA98A6E4B82D3834DE174D7a33f9B5,,IN,0,73693000000000,ok,,,0.01782,0.01778
0x05601fab0cebcf00a9c635416e427f9bf9a13992b54a7b1b5a85c7260814d117,3698345,2019-10-22 10:58:40.000000Z,0x60B038A423272609807AFB59Bfd4EdEdd8938F48,0x19e51aFD3EfA98A6E4B82D3834DE174D7a33f9B5,,IN,0,73693000000000,ok,,,0.01782,0.01778
0xb82d3a72f4d80270acc160cccf3bc591232071565bc097c29c9f7b02c1ba7e64,3698342,2019-10-22 10:58:20.000000Z,0x60B038A423272609807AFB59Bfd4EdEdd8938F48,0x19e51aFD3EfA98A6E4B82D3834DE174D7a33f9B5,,IN,0,88757000000000,ok,,,0.01782,0.01778
0x3a564f462023186860e9d68f1a9c8a0616c497c75b91ce58b2aca3848f8db121,3697718,2019-10-22 09:39:40.000000Z,0xaA84378fA41da83a9B6523bA46E45A664FbEBFC8,0x19e51aFD3EfA98A6E4B82D3834DE174D7a33f9B5,,IN,0,70651000000000000,ok,,,0.01782,0.01778
0xcda455c0a32ee7719bcf63cccb5015a9583d49e57d406908968b3c4f0d4f8af9,3689608,2019-10-21 16:09:45.000000Z,0xdDdCb89201F5A24891610b033351a5408A081f98,0x19e51aFD3EfA98A6E4B82D3834DE174D7a33f9B5,,IN,0,73077000000000,ok,,,0.01773,0.01764
0x4b83195779daf25c139b81ae4cdd1af682a05ff4a448492d525f02ee0666ca29,3652033,2019-10-18 14:23:45.000000Z,0xF0f659e9ec6B4358A8d7FbA6a0CA79bAADe10552,0x19e51aFD3EfA98A6E4B82D3834DE174D7a33f9B5,,IN,0,88141000000000,ok,,,0.01746,0.01749
0x43572d0b5c1eb2ffa0abeaeb82f49f02bf0cdf3acdf636dd99490a2cb407e730,3652020,2019-10-18 14:22:10.000000Z,0xF0f659e9ec6B4358A8d7FbA6a0CA79bAADe10552,0x19e51aFD3EfA98A6E4B82D3834DE174D7a33f9B5,,IN,0,34471000000000,error,Reverted,,0.01746,0.01749
0x20becb88330aa9cf8377cfdc92d2091f1e729d2143c185fcdfbeca166d516e89,3652019,2019-10-18 14:21:50.000000Z,0xF0f659e9ec6B4358A8d7FbA6a0CA79bAADe10552,0x19e51aFD3EfA98A6E4B82D3834DE174D7a33f9B5,,IN,0,73077000000000,ok,,,0.01746,0.01749
0x7cc1b47d55aa07ac0c5a04c6eaf59d7b40980b4241c64d5953cab96abb4a2e56,3652005,2019-10-18 14:20:20.000000Z,0xF0f659e9ec6B4358A8d7FbA6a0CA79bAADe10552,0x19e51aFD3EfA98A6E4B82D3834DE174D7a33f9B5,,IN,0,73077000000000,ok,,,0.01746,0.01749
0x20b6b17e1ce7bf3572ac3e53776080219a20b3e1588633544e5a4d1fe641bcf6,3651688,2019-10-18 13:43:05.000000Z,0xF0f659e9ec6B4358A8d7FbA6a0CA79bAADe10552,0x19e51aFD3EfA98A6E4B82D3834DE174D7a33f9B5,,IN,0,88141000000000,ok,,,0.01746,0.01749
0x6fa81b7768e7e4b83a4c5d00094a08e04f4e44288700d5069a5f5f6992ed9aa4,3651522,2019-10-18 13:23:35.000000Z,0xF0f659e9ec6B4358A8d7FbA6a0CA79bAADe10552,0x19e51aFD3EfA98A6E4B82D3834DE174D7a33f9B5,,IN,0,73077000000000,ok,,,0.01746,0.01749
0x4680ff36d93c913c79cc04a71610db01381f73704ed780b4f9769bceab2bfce5,3569150,2019-10-11 06:05:25.000000Z,0x8De281f47B137979e55B6CEa598179737574C774,0x19e51aFD3EfA98A6E4B82D3834DE174D7a33f9B5,,IN,0,69070000000000,error,Reverted,,0.01728,0.01672
0xa24433292dd170e403eba0f49748ffb75f9336d84a9870f3f753f83676c68b5b,3569145,2019-10-11 06:05:00.000000Z,0x8De281f47B137979e55B6CEa598179737574C774,0x19e51aFD3EfA98A6E4B82D3834DE174D7a33f9B5,,IN,0,176282000000000,ok,,,0.01728,0.01672
0xe3bb3dbb3298dabc5897b01976105607389134c0ea3362fa4bf68fed2f818107,3569139,2019-10-11 06:04:15.000000Z,0x8De281f47B137979e55B6CEa598179737574C774,0x19e51aFD3EfA98A6E4B82D3834DE174D7a33f9B5,,IN,0,146154000000000,ok,,,0.01728,0.01672
0x73cf1ea97f3c256510b214f68ff98a5bbe1fc93c5cf18c5500f10ffac5dd78a5,3569137,2019-10-11 06:04:05.000000Z,0x8De281f47B137979e55B6CEa598179737574C774,0x19e51aFD3EfA98A6E4B82D3834DE174D7a33f9B5,,IN,0,146154000000000,ok,,,0.01728,0.01672
0x1229a65a91053e5973fcd517e6f7bfb151ab83f16aaecb0c6e36eed84367ddca,3569130,2019-10-11 06:03:25.000000Z,0x8De281f47B137979e55B6CEa598179737574C774,0x19e51aFD3EfA98A6E4B82D3834DE174D7a33f9B5,,IN,0,68942000000000,error,Reverted,,0.01728,0.01672
0xe6b421e0cf21e57f9c41b817621f51f30bbbe53181dc3db60ededf079b63ae64,3569129,2019-10-11 06:03:15.000000Z,0x8De281f47B137979e55B6CEa598179737574C774,0x19e51aFD3EfA98A6E4B82D3834DE174D7a33f9B5,,IN,0,146154000000000,ok,,,0.01728,0.01672
0x305b67e0c7bb83dd384faa96282a1a26dbbdab1e52ad2df4c2a5e834751f83d9,3569120,2019-10-11 06:02:20.000000Z,0x8De281f47B137979e55B6CEa598179737574C774,0x19e51aFD3EfA98A6E4B82D3834DE174D7a33f9B5,,IN,0,146154000000000,ok,,,0.01728,0.01672
0x0f9066db4d3dad3d762bd3c3feb8b5d6c8a9cea17f96e7da93a216fffd89f552,3558002,2019-10-10 09:55:35.000000Z,0x93dA5507a26090448a03FC1F77e1C7DA20A24292,0x19e51aFD3EfA98A6E4B82D3834DE174D7a33f9B5,,IN,0,73077000000000,ok,,,0.01839,0.01728
0xf6abaf7d52a77cae349c90c83eced60a3f1c2e5cf11b2f1838c91f3cefe64ac6,3546212,2019-10-09 10:55:20.000000Z,0x93dA5507a26090448a03FC1F77e1C7DA20A24292,0x19e51aFD3EfA98A6E4B82D3834DE174D7a33f9B5,,IN,0,73077000000000,ok,,,0.01876,0.01839
0xeaed6b72bc17c713f9b08016068cba2206c282e000985c310e70955e99077f23,3545068,2019-10-09 08:39:05.000000Z,0x93dA5507a26090448a03FC1F77e1C7DA20A24292,0x19e51aFD3EfA98A6E4B82D3834DE174D7a33f9B5,,IN,0,34471000000000,error,Reverted,,0.01876,0.01839
0x3e34516f7ccfc364ec51d3c9b97b4172437aba9e51ada2fee1de2a5bcc8097ab,3545067,2019-10-09 08:39:00.000000Z,0x93dA5507a26090448a03FC1F77e1C7DA20A24292,0x19e51aFD3EfA98A6E4B82D3834DE174D7a33f9B5,,IN,0,73077000000000,ok,,,0.01876,0.01839
0x6e410574e2aec0734ab33a77a9fd8ab046a46365f0be69b27e07d889724b3f1c,3545064,2019-10-09 08:38:45.000000Z,0x93dA5507a26090448a03FC1F77e1C7DA20A24292,0x19e51aFD3EfA98A6E4B82D3834DE174D7a33f9B5,,IN,0,34471000000000,error,Reverted,,0.01876,0.01839
0x6103eeb2a5b61241fb5151c57b7370c7c82109781e4fdb85d484498feb406464,3545062,2019-10-09 08:38:30.000000Z,0x93dA5507a26090448a03FC1F77e1C7DA20A24292,0x19e51aFD3EfA98A6E4B82D3834DE174D7a33f9B5,,IN,0,34471000000000,error,Reverted,,0.01876,0.01839
0x596012914cfde1714200e4d549f6830cb71117bd7e458407481d0908eb3cdbd9,3545061,2019-10-09 08:38:15.000000Z,0x93dA5507a26090448a03FC1F77e1C7DA20A24292,0x19e51aFD3EfA98A6E4B82D3834DE174D7a33f9B5,,IN,0,73077000000000,ok,,,0.01876,0.01839
0xbc602ce5d19573056fec01289af064477b7894d2ebdbd1cfc0f0070394b739f7,3545059,2019-10-09 08:38:00.000000Z,0x93dA5507a26090448a03FC1F77e1C7DA20A24292,0x19e51aFD3EfA98A6E4B82D3834DE174D7a33f9B5,,IN,0,73077000000000,ok,,,0.01876,0.01839
0x2aa560ee0b7e776f96fecffcb1b03e3fe8755082b436c8a825d5dd941f4ab953,3462282,2019-10-02 14:39:50.000000Z,0x9583259D41D3409a11e73addAdC399f391e7957d,0x19e51aFD3EfA98A6E4B82D3834DE174D7a33f9B5,,IN,0,34471000000000,error,Reverted,,0.01615,0.0193
0x1966381df655e04bf56fbddd5df0e38514187ef367b5218a419430f4b09afd3d,3462280,2019-10-02 14:39:30.000000Z,0x9583259D41D3409a11e73addAdC399f391e7957d,0x19e51aFD3EfA98A6E4B82D3834DE174D7a33f9B5,,IN,0,34471000000000,error,Reverted,,0.01615,0.0193
0x95ea9b6384236721f149fe0f6dcf19caa683b4a034431c2a52b03901e31e92d6,3462268,2019-10-02 14:38:00.000000Z,0x9583259D41D3409a11e73addAdC399f391e7957d,0x19e51aFD3EfA98A6E4B82D3834DE174D7a33f9B5,,IN,0,34471000000000,error,Reverted,,0.01615,0.0193
0x3f7f72152f43a9a3eebedbde20e4fe9395198aa327a195e1257fe7ad40cdd030,3462261,2019-10-02 14:37:20.000000Z,0x9583259D41D3409a11e73addAdC399f391e7957d,0x19e51aFD3EfA98A6E4B82D3834DE174D7a33f9B5,,IN,0,73077000000000,ok,,,0.01615,0.0193
0xa037d935078c3e4520fd926ca566d98082d3b644129d509ba65f892169fe2da9,3462256,2019-10-02 14:36:40.000000Z,0x9583259D41D3409a11e73addAdC399f391e7957d,0x19e51aFD3EfA98A6E4B82D3834DE174D7a33f9B5,,IN,0,34471000000000,error,Reverted,,0.01615,0.0193
0x3d32bdfa30d115c18a29361f32c49c29214b6d08226329608c7cc58f256c3179,3462249,2019-10-02 14:36:00.000000Z,0x9583259D41D3409a11e73addAdC399f391e7957d,0x19e51aFD3EfA98A6E4B82D3834DE174D7a33f9B5,,IN,0,88077000000000,ok,,,0.01615,0.0193
0xffe702b1efa9eba38fd5c5aa6bb2f4e441c35ad20336c077444c43e996bd24d0,3462244,2019-10-02 14:35:20.000000Z,0x9583259D41D3409a11e73addAdC399f391e7957d,0x19e51aFD3EfA98A6E4B82D3834DE174D7a33f9B5,,IN,0,73077000000000,ok,,,0.01615,0.0193
0xa2cf32c5ac6988b31d160a925b59bf7f6b8d56027c56bbf5673c0023d1d57367,3462238,2019-10-02 14:34:45.000000Z,0x9583259D41D3409a11e73addAdC399f391e7957d,0x19e51aFD3EfA98A6E4B82D3834DE174D7a33f9B5,,IN,0,73077000000000,ok,,,0.01615,0.0193
0x07ac6874009eab0cefc02efb8e4b2f3271b44c40d40a8779aa1378fb135d89c7,3462219,2019-10-02 14:31:50.000000Z,0x9583259D41D3409a11e73addAdC399f391e7957d,0x19e51aFD3EfA98A6E4B82D3834DE174D7a33f9B5,,IN,0,34471000000000,error,Reverted,,0.01615,0.0193
0x8da7ef4acf9cdce2d255e33d59a3e46ed58995be16e66b82ac98a82a3dc5ffe6,3462198,2019-10-02 14:29:30.000000Z,0x9583259D41D3409a11e73addAdC399f391e7957d,0x19e51aFD3EfA98A6E4B82D3834DE174D7a33f9B5,,IN,0,73077000000000,ok,,,0.01615,0.0193
0x5e07368672f308525e037571fe69269586236d82ef276f80d9ec4a3d21364a71,3453387,2019-10-01 19:16:00.000000Z,0xdDdCb89201F5A24891610b033351a5408A081f98,0x19e51aFD3EfA98A6E4B82D3834DE174D7a33f9B5,,IN,0,73077000000000,ok,,,0.01596,0.01615
0x99f293efcd588075490499a9264bfc4c888054a0a985f9b766e7a6001c0f7ff9,3453384,2019-10-01 19:15:20.000000Z,0xdDdCb89201F5A24891610b033351a5408A081f98,0x19e51aFD3EfA98A6E4B82D3834DE174D7a33f9B5,,IN,0,88141000000000,ok,,,0.01596,0.01615
0x2093233055f965e3694f42b71ff111d6435aa451a70425192b0ae9dca4013874,3453152,2019-10-01 18:44:45.000000Z,0xdDdCb89201F5A24891610b033351a5408A081f98,0x19e51aFD3EfA98A6E4B82D3834DE174D7a33f9B5,,IN,0,73077000000000,ok,,,0.01596,0.01615
0xe46f3c9d657d72771ec5bff4d206d3447996f03d27c9c65c33dd5f5bfc1df8ef,3453144,2019-10-01 18:43:45.000000Z,0xdDdCb89201F5A24891610b033351a5408A081f98,0x19e51aFD3EfA98A6E4B82D3834DE174D7a33f9B5,,IN,0,73077000000000,ok,,,0.01596,0.01615
0x43978af4c49de092f28180b6eb7df27ce049888d63d90aa7fe104da0db107c70,3451557,2019-10-01 15:12:30.000000Z,0xe659bc6A60Ba2091c08F7df623BA6057349B6980,0x19e51aFD3EfA98A6E4B82D3834DE174D7a33f9B5,,IN,0,103077000000000,ok,,,0.01596,0.01615
0x8b7dd641bb510dbbf2363e0b5ffb93e52f3b1605e0a0786487302f95dde81c83,3451556,2019-10-01 15:12:20.000000Z,0xe659bc6A60Ba2091c08F7df623BA6057349B6980,0x19e51aFD3EfA98A6E4B82D3834DE174D7a33f9B5,,IN,0,103077000000000,ok,,,0.01596,0.01615
0xefdb80310cd87b6f4b86208030b1cd0702eacfc06551d1e14a8fa0f5b4ea5b5e,3451555,2019-10-01 15:12:15.000000Z,0xe659bc6A60Ba2091c08F7df623BA6057349B6980,0x19e51aFD3EfA98A6E4B82D3834DE174D7a33f9B5,,IN,0,103077000000000,ok,,,0.01596,0.01615
0x1a461f9f55f99a471c1acf43cab3965d02d60705f17aa7fff7d175429583b8b9,3451554,2019-10-01 15:12:00.000000Z,0xe659bc6A60Ba2091c08F7df623BA6057349B6980,0x19e51aFD3EfA98A6E4B82D3834DE174D7a33f9B5,,IN,0,118141000000000,ok,,,0.01596,0.01615
0x9a5b76e13e1da1b821c298f0be04a5c3389f9a10a65e6e34b446c205aa933ac7,6575628,2020-05-25 18:56:10.000000Z,0xF0f659e9ec6B4358A8d7FbA6a0CA79bAADe10552,0x19e51aFD3EfA98A6E4B82D3834DE174D7a33f9B5,,IN,0,3632917000000000,ok,,,0.01011,0.01026
0x4a2dbe1cd39e79fb8ea040d28493626d9f4d55a52a901015479010643aa4619c,6572275,2020-05-25 13:15:45.000000Z,0xc463396d13C115A443c1989b883823FA538371e5,0x19e51aFD3EfA98A6E4B82D3834DE174D7a33f9B5,,IN,0,87267000000000,error,Reverted,,0.01011,0.01026
0x61f99c8e4a197cdc991bdb48b6a7b6369e250fec50fead52392cf0ac4cdd8454,6572274,2020-05-25 13:15:40.000000Z,0xc463396d13C115A443c1989b883823FA538371e5,0x19e51aFD3EfA98A6E4B82D3834DE174D7a33f9B5,,IN,0,125273000000000,ok,,,0.01011,0.01026
0xb3295e9db01d5476132855ff80c3383e4015f8056fca6d19a2ab98de26572176,6571506,2020-05-25 11:57:25.000000Z,0xe659bc6A60Ba2091c08F7df623BA6057349B6980,0x19e51aFD3EfA98A6E4B82D3834DE174D7a33f9B5,,IN,0,2129641000000000,ok,,,0.01011,0.01026
0x83a05dd8434011b77aa9d85767ef533e84cba856a69d6f64e11ffb5b49f18e22,6571409,2020-05-25 11:47:25.000000Z,0x2eaeA0039C54f63CC344C3eAacfE69421C7eE785,0x19e51aFD3EfA98A6E4B82D3834DE174D7a33f9B5,,IN,0,125273000000000,ok,,,0.01011,0.01026
0x4517f2d4c0acdfa87893f84a75253c5efc2aa6c7081cf0e31554a47d65627f84,6570137,2020-05-25 09:36:35.000000Z,0x841C25A1b2bA723591c14636Dc13E4deeb65A79b,0x19e51aFD3EfA98A6E4B82D3834DE174D7a33f9B5,,IN,0,125273000000000,ok,,,0.01011,0.01026
0xc3cf6b009b5c68c1117f4da764d7ffc65395b2b9000110f95d0d7469f68b3321,6569606,2020-05-25 08:39:50.000000Z,0xdDdCb89201F5A24891610b033351a5408A081f98,0x19e51aFD3EfA98A6E4B82D3834DE174D7a33f9B5,,IN,0,125273000000000,ok,,,0.01011,0.01026
0x3e57a088907823fa59af5f3041b48a0a371300325bad2767761a2d02c9560de5,6569592,2020-05-25 08:38:25.000000Z,0x1eF319dB1930e3420fCfF90c376d9cf515B34876,0x19e51aFD3EfA98A6E4B82D3834DE174D7a33f9B5,,IN,0,125273000000000,ok,,,0.01011,0.01026
0x8179520349cd529603ee5ec7868b4fe5d26d04b7c32b3becfc43c137c4d9828c,6506422,2020-05-20 18:29:40.000000Z,0x60B038A423272609807AFB59Bfd4EdEdd8938F48,0x19e51aFD3EfA98A6E4B82D3834DE174D7a33f9B5,,IN,0,125273000000000,ok,,,0.009878,0.009869
0x6b1015380570b1ba2a9735b7de04d9ca56aee4c35833d3b82e568da8ef8878d1,6502250,2020-05-20 11:09:35.000000Z,0x9CA00a5b1B61157D5D75F0c41cdDb157dD050d71,0x19e51aFD3EfA98A6E4B82D3834DE174D7a33f9B5,,IN,0,121073000000000,ok,,,0.009878,0.009869
0x652d55b13a26a0c6ee21850bcc24c6e3bbcc50b2eb9c7f1a8e82a01cdc76d2fb,6486105,2020-05-19 07:05:00.000000Z,0xaA84378fA41da83a9B6523bA46E45A664FbEBFC8,0x19e51aFD3EfA98A6E4B82D3834DE174D7a33f9B5,,IN,0,113458000000000,ok,,,0.00982,0.009826
0x306da44b0810e19cf2eae2112a5e9f132540accb22afc2a677d2497bcad446a3,6378081,2020-05-11 10:52:25.000000Z,0xaA84378fA41da83a9B6523bA46E45A664FbEBFC8,0x19e51aFD3EfA98A6E4B82D3834DE174D7a33f9B5,,IN,0,111629000000000,ok,,,0.00891,0.008931
0xf3de413a099cabfc2df52006ddd4b892068233a6456375acf382eae18d8e52f5,6323491,2020-05-07 10:29:30.000000Z,0x8De281f47B137979e55B6CEa598179737574C774,0x19e51aFD3EfA98A6E4B82D3834DE174D7a33f9B5,,IN,0,121641000000000,ok,,,0.009336,0.009473
0xe1d5fd1729e7ad48d4f584644c15464baff19cdd15e9ea3461533aca6be27a53,6312327,2020-05-06 14:54:55.000000Z,0x9583259D41D3409a11e73addAdC399f391e7957d,0x19e51aFD3EfA98A6E4B82D3834DE174D7a33f9B5,,IN,0,121641000000000,ok,,,0.009662,0.00966
0x3980bf81a060eab16d801654c9da938af3088d3ecb4c928613c60055d1dff942,6297784,2020-05-05 13:41:00.000000Z,0xaA84378fA41da83a9B6523bA46E45A664FbEBFC8,0x19e51aFD3EfA98A6E4B82D3834DE174D7a33f9B5,,IN,0,109824000000000,ok,,,0.009592,0.009625
0x4f4b64c173d9566ec64c743588eb65b8f971f0a80e1d3848a19609ea58af1625,6294960,2020-05-05 08:44:55.000000Z,0xaA84378fA41da83a9B6523bA46E45A664FbEBFC8,0x19e51aFD3EfA98A6E4B82D3834DE174D7a33f9B5,,IN,0,149825000000000,ok,,,0.009592,0.009625
0xc79b1756ec3c11486fc92851ce87193d70cc9bbcc5bb3d5a4a27bf990f3c1c77,6294234,2020-05-05 07:29:10.000000Z,0xaA84378fA41da83a9B6523bA46E45A664FbEBFC8,0x19e51aFD3EfA98A6E4B82D3834DE174D7a33f9B5,,IN,0,86750000000000,ok,,,0.009592,0.009625
0xd9d4f3893499794d4216ad5d612342d24a92595c7aff94b260792eb685085ab2,6294125,2020-05-05 07:17:50.000000Z,0xaA84378fA41da83a9B6523bA46E45A664FbEBFC8,0x19e51aFD3EfA98A6E4B82D3834DE174D7a33f9B5,,IN,0,108007000000000,ok,,,0.009592,0.009625
0x0728c27bea2876f2adb1f57e357793230cda2373deb66b1cafe666dfeea467ba,6281307,2020-05-04 09:57:35.000000Z,0xaA84378fA41da83a9B6523bA46E45A664FbEBFC8,0x19e51aFD3EfA98A6E4B82D3834DE174D7a33f9B5,,IN,0,282292000000000,ok,,,0.00962,0.00964
0x9f58d4a5124da11224c7cba8a6cf41b64074e6121940a72a8b521099b40df9c7,6280989,2020-05-04 09:25:55.000000Z,0xaA84378fA41da83a9B6523bA46E45A664FbEBFC8,0x19e51aFD3EfA98A6E4B82D3834DE174D7a33f9B5,,IN,0,315718000000000,ok,,,0.00962,0.00964
0xc6e301cb7ee2fd05befb725cabf28fb455fe984f9a2635a1859bf1172032fb8c,6280985,2020-05-04 09:25:30.000000Z,0xaA84378fA41da83a9B6523bA46E45A664FbEBFC8,0x19e51aFD3EfA98A6E4B82D3834DE174D7a33f9B5,,IN,0,314734000000000,ok,,,0.00962,0.00964
0xe65fa3a975a2f1bae2126dd95755ac634718ffebec0bdc9f958fefc56c5b9a24,6230672,2020-04-30 19:29:15.000000Z,0x2e8Eb0126F6CA909520c394677D22196BFC82741,0x19e51aFD3EfA98A6E4B82D3834DE174D7a33f9B5,,IN,0,113809000000000,ok,,,0.009751,0.009641
0x373c998bf0e6a3d29fb5cf6c2edc7d381ad29127318075828b2a6a6b3dbb656f,6199129,2020-04-28 13:01:00.000000Z,0x63fb9AaB8BcD1837d8D1A5318b73b1d4Adc4Fc6a,0x19e51aFD3EfA98A6E4B82D3834DE174D7a33f9B5,,IN,0,137221000000000,ok,,,0.009033,0.008977
0x5379cde9a7fad90506d9fc871350132deecc5dc33b2e52d7299d411010194c43,6199127,2020-04-28 13:00:50.000000Z,0x63fb9AaB8BcD1837d8D1A5318b73b1d4Adc4Fc6a,0x19e51aFD3EfA98A6E4B82D3834DE174D7a33f9B5,,IN,0,118009000000000,ok,,,0.009033,0.008977
0x47f260d07f766e68a85137aa7ca7f9bc45b89be85ee0ee8704e4a756f39efb81,6186801,2020-04-27 15:53:40.000000Z,0x37D1B7a3EEc870e593C32d790E52B89908cA90F1,0x19e51aFD3EfA98A6E4B82D3834DE174D7a33f9B5,,IN,0,1372210000000000,ok,,,0.009165,0.009199
